iter	Passed	Remaining
290	28699	69924
291	28792	69811
292	28881	69689
293	28975	69580
294	29065	69460
295	29157	69348
296	29254	69244
297	29346	69131
298	29437	69015
299	29529	68902
300	29618	68781
301	29708	68662
302	29795	68539
303	29887	68426
304	29977	68309
305	30068	68195
306	30170	68104
307	30258	67982
308	30350	67871
309	30445	67765
310	30539	67659
311	30629	67540
312	30716	67418
313	30804	67299
314	30892	67179
315	30981	67061
316	31072	66949
317	31172	66855
318	31260	66735
319	31355	66630
320	31447	66520
321	31542	66415
322	31634	66305
323	31725	66192
324	31817	66082
325	31906	65967
326	31998	65855
327	32082	65728
328	32174	65621
329	32270	65518
330	32361	65407
331	32447	65285
332	32535	65168
333	32628	65060
334	32719	64950
335	32805	64829
336	32893	64713
337	32982	64598
338	33068	64478
339	33162	64373
340	33250	64258
341	33345	64156
342	33433	64040
343	33521	63924
344	33610	63811
345	33695	63690
346	33781	63570
347	33873	63464
348	33959	63345
349	34048	63232
350	34147	63138
351	34235	63024
352	34324	62911
353	34416	62804
354	34502	62687
355	34594	62580
356	34683	62469
357	34799	62405
358	34890	62297
359	34981	62189
360	35072	62081
361	35171	61987
362	35260	61875
363	35350	61766
364	35436	61649
365	35526	61540
366	35617	61432
367	35708	61326
368	35804	61226
369	35890	61111
370	35978	60997
371	36072	60896
372	36166	60794
373	36266	60703
374	36352	60586
375	36440	60475
376	36527	60362
377	36614	60249
378	36704	60140
379	36790	60027
380	36881	59919
381	36971	59811
382	37059	59701
383	37145	59586
384	37238	59484
385	37328	59378
386	37414	59263
387	37505	59158
388	37591	59044
389	37699	58965
390	37785	58851
391	37874	58743
392	37961	58632
393	38050	58524
394	38149	58431
395	38241	58327
396	38336	58228
397	38430	58128
398	38516	58016
399	38609	57914
400	38704	57815
401	38798	57715
402	38887	57607
403	38977	57502
404	39083	57418
405	39185	57331
406	39274	57223
407	39370	57125
408	39459	57018
409	39551	56914
410	39655	56830
411	39760	56746
412	39861	56655
413	39960	56562
414	40064	56476
415	40162	56382
416	40280	56315
417	40385	56230
418	40468	56115
419	40560	56012
420	40650	55906
421	40747	55811
422	40840	55709
423	40932	55606
424	41026	55506
425	41114	55398
426	41206	55296
427	41299	55195
428	41390	55091
429	41479	54984
430	41574	54885
431	41660	54775
432	41756	54679
433	41843	54569
434	41928	54459
435	42022	54359
436	42106	54247
437	42196	54143
438	42293	54047
439	42381	53940
440	42468	53831
441	42565	53736
442	42655	53632
443	42744	53526
444	42831	53418
445	42921	53315
446	43008	53207
447	43105	53111
448	43197	53011
449	43287	52907
450	43379	52805
451	43465	52697
452	43558	52597
453	43651	52497
454	43748	52401
455	43839	52299
456	43932	52199
457	44025	52099
458	44113	51993
459	44218	51908
460	44317	51815
461	44418	51725
462	44513	51628
463	44612	51534
464	44717	51449
465	44818	51358
466	44917	51265
467	45009	51164
468	45102	51064
469	45193	50962
470	45285	50861
471	45377	50761
472	45467	50658
473	45557	50555
474	45642	50446
475	45731	50343
476	45817	50235
477	45907	50133
478	45997	50030
479	46083	49923
480	46176	49824
481	46268	49724
482	46368	49632
483	46459	49531
484	46550	49430
485	46641	49328
486	46726	49221
487	46815	49118
488	46907	49018
489	47001	48919
490	47097	48824
491	47189	48723
492	47279	48622
493	47370	48521
494	47461	48420
495	47553	48320
496	47637	48212
497	47731	48114
498	47817	48009
499	47906	47906
500	47994	47803
501	48082	47699
502	48183	47608
503	48276	47510
504	48368	47410
505	48460	47311
506	48559	47218
507	48648	47116
508	48733	47010
509	48832	46917
510	48929	46823
511	49026	46728
512	49125	46635
513	49230	46548
514	49334	46460
515	49431	46366
516	49524	46267
517	49611	46163
518	49699	46060
519	49787	45957
520	49874	45854
521	49964	45753
522	50041	45640
523	50132	45540
524	50221	45438
525	50319	45344
526	50413	45247
527	50495	45139
528	50582	45036
529	50667	44931
530	50763	44836
531	50850	44733
532	50935	44628
533	51023	44525
534	51122	44433
535	51204	44326
536	51296	44227
537	51385	44126
538	51481	44031
539	51568	43928
540	51653	43824
541	51743	43723
542	51832	43623
543	51930	43530
544	52020	43430
545	52117	43335
546	52201	43230
547	52290	43129
548	52382	43031
549	52472	42932
550	52567	42836
551	52653	42733
552	52741	42632
553	52843	42541
554	52938	42446
555	53079	42387
556	53171	42288
557	53259	42187
558	53348	42087
559	53443	41991
560	53537	41895
561	53630	41797
562	53727	41703
563	53821	41606
564	53925	41517
565	54024	41424
566	54124	41333
567	54218	41236
568	54312	41140
569	54407	41043
570	54518	40960
571	54605	40858
572	54697	40760
573	54781	40657
574	54870	40556
575	54964	40459
576	55052	40358
577	55145	40261
578	55229	40158
579	55322	40061
580	55414	39963
581	55504	39864
582	55586	39758
583	55674	39658
584	55764	39559
585	55851	39458
586	55949	39364
587	56035	39262
588	56134	39170
589	56225	39071
590	56317	38974
591	56406	38874
592	56496	38775
593	56582	38674
594	56677	38578
595	56765	38478
596	56856	38380
597	56954	38287
598	57042	38187
599	57130	38087
600	57224	37991
601	57312	37890
602	57405	37794
603	57506	37702
604	57599	37606
605	57687	37506
606	57770	37403
607	57858	37303
608	57951	37206
609	58041	37108
610	58136	37013
611	58247	36927
612	58338	36830
613	58434	36735
614	58527	36638
615	58623	36544
616	58721	36451
617	58812	36353
618	58896	36251
619	58982	36150
620	59072	36052
621	59158	35951
622	59245	35851
623	59339	35755
624	59426	35655
625	59515	35557
626	59607	35460
627	59696	35361
628	59782	35261
629	59870	35162
630	59959	35063
631	60049	34965
632	60148	34872
633	60226	34768
634	60316	34670
635	60412	34575
636	60497	34474
637	60585	34375
638	60667	34273
639	60758	34176
640	60845	34077
641	60932	33978
642	61018	33878
643	61108	33780
644	61204	33686
645	61290	33586
646	61378	33488
647	61474	33393
648	61568	33298
649	61655	33198
650	61743	33100
651	61826	32999
652	61916	32902
653	62016	32810
654	62113	32716
655	62215	32625
656	62316	32533
657	62403	32434
658	62490	32335
659	62586	32241
660	62686	32149
661	62781	32054
662	62873	31958
663	62966	31862
664	63063	31768
665	63160	31674
666	63267	31586
667	63365	31493
668	63461	31398
669	63552	31302
670	63641	31204
671	63733	31107
672	63819	31008
673	63910	30912
674	63997	30813
675	64100	30722
676	64187	30624
677	64273	30525
678	64359	30426
679	64445	30327
680	64535	30230
681	64625	30133
682	64721	30039
683	64816	29944
684	64908	29848
685	64998	29751
686	65077	29649
687	65170	29554
688	65258	29456
689	65338	29355
690	65418	29253
691	65506	29156
692	65592	29057
693	65678	28959
694	65770	28863
695	65857	28765
696	65947	28668
697	66032	28570
698	66120	28472
699	66214	28377
700	66305	28281
701	66397	28185
702	66487	28089
703	66575	27991
704	66674	27899
705	66771	27805
706	66856	27706
707	66942	27608
708	67033	27513
709	67129	27419
710	67230	27327
711	67317	27229
712	67410	27134
713	67511	27042
714	67607	26948
715	67703	26854
716	67801	26761
717	67895	26666
718	67986	26570
719	68104	26484
720	68292	26426
721	68384	26330
722	68466	26231
723	68545	26130
724	68624	26030
725	68715	25933
726	68806	25837
727	68896	25741
728	68974	25640
729	69061	25543
730	69153	25447
731	69248	25353
732	69350	25261
733	69438	25164
734	69522	25065
735	69616	24971
736	69706	24875
737	69803	24781
738	69949	24704
739	70039	24608
740	70126	24511
741	70217	24415
742	70310	24319
743	70405	24225
744	70499	24130
745	70594	24036
746	70686	23940
747	70768	23841
748	70856	23745
749	70969	23656
750	71069	23563
751	71161	23468
752	71250	23371
753	71351	23279
754	71436	23181
755	71528	23085
756	71616	22989
757	71707	22893
758	71803	22799
759	71899	22704
760	71978	22605
761	72068	22509
762	72163	22414
763	72248	22317
764	72342	22222
765	72434	22127
766	72525	22031
767	72613	21935
768	72702	21839
769	72796	21744
770	72886	21648
771	72973	21551
772	73062	21455
773	73160	21362
774	73251	21266
775	73341	21170
776	73421	21071
777	73508	20975
778	73589	20877
779	73682	20782
780	73778	20688
781	73871	20593
782	73965	20498
783	74052	20402
784	74137	20305
785	74223	20208
786	74312	20112
787	74403	20017
788	74495	19922
789	74584	19826
790	74672	19730
791	74759	19633
792	74853	19539
793	74957	19447
794	75037	19349
795	75129	19254
796	75212	19157
797	75301	19061
798	75393	18966
799	75486	18871
800	75579	18776
801	75670	18681
802	75754	18584
803	75928	18509
804	76019	18414
805	76102	18317
806	76189	18221
807	76287	18127
808	76372	18031
809	76460	17935
810	76545	17838
811	76631	17742
812	76716	17645
813	76795	17547
814	76885	17452
815	76964	17354
816	77065	17261
817	77157	17167
818	77244	17071
819	77339	16977
820	77428	16881
821	77525	16787
822	77608	16691
823	77690	16593
824	77780	16498
825	77881	16406
826	77972	16311
827	78062	16215
828	78155	16121
829	78243	16025
830	78332	15930
831	78422	15835
832	78520	15741
833	78610	15646
834	78699	15551
835	78784	15455
836	78876	15360
837	78968	15265
838	79058	15170
839	79153	15076
840	79239	14981
841	79333	14886
842	79414	14790
843	79509	14696
844	79592	14599
845	79669	14502
846	79759	14407
847	79844	14311
848	79933	14216
849	80025	14122
850	80117	14027
851	80200	13931
852	80294	13837
853	80381	13741
854	80467	13646
855	80555	13551
856	80637	13455
857	80730	13360
858	80823	13266
859	80911	13171
860	80994	13075
861	81098	12983
862	81189	12888
863	81275	12793
864	81374	12700
865	81467	12605
866	81557	12511
867	81651	12416
868	81745	12323
869	81845	12229
870	81933	12134
871	82017	12039
872	82107	11944
873	82195	11849
874	82288	11755
875	82368	11659
876	82455	11564
877	82539	11468
878	82624	11373
879	82721	11280
880	82806	11185
881	82909	11092
882	82993	10996
883	83079	10901
884	83163	10806
885	83247	10711
886	83333	10616
887	83432	10523
888	83527	10429
889	83620	10335
890	83711	10240
891	83795	10145
892	83885	10051
893	83979	9957
894	84069	9862
895	84162	9768
896	84251	9674
897	84340	9579
898	84429	9485
899	84518	9390
900	84610	9296
901	84691	9201
902	84776	9106
903	84861	9011
904	84953	8917
905	85055	8824
906	85133	8729
907	85217	8634
908	85309	8540
909	85392	8445
910	85473	8350
911	85562	8256
912	85652	8161
913	85736	8067
914	85839	7974
915	85921	7879
916	86018	7785
917	86104	7691
918	86195	7597
919	86290	7503
920	86379	7409
921	86472	7315
922	86566	7221
923	86656	7127
924	86741	7033
925	86821	6938
926	86918	6844
927	87008	6750
928	87102	6656
929	87217	6564
930	87310	6470
931	87403	6377
932	87491	6282
933	87572	6188
934	87661	6094
935	87745	5999
936	87839	5905
937	87980	5815
938	88063	5720
939	88154	5626
940	88245	5532
941	88335	5438
942	88429	5345
943	88517	5251
944	88598	5156
945	88678	5061
946	88763	4967
947	88846	4873
948	88929	4779
949	89028	4685
950	89116	4591
951	89202	4497
952	89286	4403
953	89375	4309
954	89464	4215
955	89550	4121
956	89635	4027
957	89721	3933
958	89810	3839
959	89894	3745
960	89986	3651
961	90083	3558
962	90171	3464
963	90255	3370
964	90336	3276
965	90422	3182
966	90511	3088
967	90592	2994
968	90681	2901
969	90766	2807
970	90871	2713
971	90955	2620
972	91041	2526
973	91133	2432
974	91223	2339
975	91316	2245
976	91398	2151
977	91486	2057
978	91566	1964
979	91661	1870
980	91761	1777
981	91849	1683
982	91939	1590
983	92029	1496
984	92122	1402
985	92206	1309
986	92298	1215
987	92379	1122
988	92464	1028
989	92556	934
990	92638	841
991	92721	747
992	92811	654
993	92895	560
994	92995	467
995	93080	373
996	93164	280
997	93251	186
998	93334	93
999	93424	0
